InstitutionID,DeptOfEdInstitutionID,InstitutionName,InstitutionAddress,InstitutionCity,InstitutionState,StateProvinceID,InstitutionZip,InstitutionPhone,InstitutionOPEID,InstitutionIPEDSUnitID,InstitutionURL,CountryID,CreatedDate,UpdatedDate,ModifiedBy
4065,148025,University of Richmond,28 Westhampton Way,Richmond,VA,11,23173,804-289-8000,"00374400",233374,www.richmond.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4066,148034,Riverside Regional Medical Center,500 J Clyde Morris Blvd,Newport News,VA,11,23607,,,233392,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4067,148043,Riverside School of Health Careers,316 Main Street,Newport News,VA,11,23601,757-594-3349,"02140000",233408,www.riversideonline.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4068,148061,Roanoke College,221 College Ln,Salem,VA,11,24153-3794,540-375-2500,"00373600",233426,www.roanoke.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4069,148070,Rockingham Memorial Hospital,235 Cantrell Avenue,Harrisonburg,VA,11,22801-3293,,,233462,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4070,148089,Saint Paul's College,115 College Drive,Lawrenceville,VA,11,23868,434-848-3111,"00373900",233499,www.saintpauls.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4071,148098,Shenandoah University,1460 University Dr,Winchester,VA,11,22601-5195,540-665-4500,"00373700",233541,www.su.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4072,148104,Southern Virginia University,One University Hill Drive,Buena Vista,VA,11,24416,540-261-8400,"00373800",233611,www.southernvirginia.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4073,148113,Southside Virginia Community College,109 Campus Dr,Alberta,VA,11,23821,434-949-1000,"00866100",233639,www.southside.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4074,148122,Southwest Virginia Community College,369 College Road,Richlands,VA,11,24641-1101,276-964-2555-338,"00726000",233648,www.sw.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4075,148131,Springfield Beauty Academy,4223 Annandale Rd,Annandale,VA,11,22003,703-256-5662,"03096500",233657,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4076,148140,Staunton School of Cosmetology,128 E Beverley St,Staunton,VA,11,24401,540-885-0808,"00953500",233666,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4077,148159,Sweet Briar College,134 Chapel Drive,Sweet Briar,VA,11,24595-9998,434-381-6100,"00374200",233718,www.sbc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4078,148168,Thomas Nelson Community College,99 Thomas Nelson Drive,Hampton,VA,11,23666,757-825-2700,"00687100",233754,www.tncc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4079,148177,Tidewater Community College,500 East Main Street,Norfolk,VA,11,23514,757-822-1122,"00371200",233772,www.tcc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4080,148186,Union Presbyterian Seminary,3401 Brook Rd,Richmond,VA,11,23227,804-355-0671,"00374300",233842,www.upsem.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4081,148195,The University of Virginia's College at Wise,1 College Avenue,Wise,VA,11,24293-4400,276-328-0100,"00374700",233897,www.uvawise.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4082,148201,Virginia Highlands Community College,100 VHCC Drive,Abingdon,VA,11,24212-0828,276-739-2400,"00709900",233903,www.vhcc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4083,148210,Virginia Intermont College,1013 Moore Street,Bristol,VA,11,24201,276-669-6101,"00375200",233912,www.vic.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4084,148229,Virginia Polytechnic Institute and State University,Office of the President. 210 Burruss Hall,Blacksburg,VA,11,24601,540-231-6000,"00375400",233921,www.vt.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4085,148238,Virginia Western Community College,3095 Colonial Ave,Roanoke,VA,11,24038,540-857-7200,"00376000",233949,www.virginiawestern.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4086,148247,Virginia Commonwealth University,910 W Franklin St,Richmond,VA,11,23284-2512,804-828-0100,"00373500",234030,www.vcu.edu/,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4087,148256,University of Virginia,1707 University Avenue,Charlottesville,VA,11,22904,434-924-0311,"00374500",234076,www.virginia.edu/,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4088,148265,Virginia Military Institute,0,Lexington,VA,11,24450-0304,540-464-7207,"00375300",234085,www.vmi.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4089,148274,Virginia School of Hair Design,101 West Queens Way,Hampton,VA,11,23669,757-722-0211,"00953700",234119,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4090,148283,Virginia University of Lynchburg,2058 Garfield Ave,Lynchburg,VA,11,24501,434-528-5276,"00376200",234137,www.vul.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4091,148292,Virginia State University,One Hayden Street,Petersburg,VA,11,23806,804-524-5000,"00376400",234155,www.vsu.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4092,148308,Virginia Union University,1500 N Lombardy St,Richmond,VA,11,23220,804-257-5600,"00376600",234164,www.vuu.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4093,148317,Virginia Wesleyan College,1584 Wesleyan Dr,Norfolk,VA,11,23502-5599,757-455-3200,"00376700",234173,www.vwc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4094,148326,Wards Corner Beauty Academy,7525 Tidewater Dr Ste 45,Norfolk,VA,11,23505-3700,757-583-3300,"02108800",234191,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4095,148335,Washington and Lee University,204 West Washington Street,Lexington,VA,11,24450-2116,540-458-8400,"00376800",234207,www.wlu.edu/,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4096,148353,Washington County Adult Skill Center,848 Thompson Dr,Abingdon,VA,11,24210,276-676-1948,"02610100",234225,wcskillcenter.org,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4097,148362,Winchester Medical Center. Inc.,1840 Amherst Street,Winchester,VA,11,22601,,,234313,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4098,148371,Woodrow Wilson Rehabilitation Center,64 James Anderson Road,Fishersville,VA,11,22939-1500,540-332-7265,"02197600",234359,wwrc.net,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4099,148380,Wytheville Community College,1000 E Main St,Wytheville,VA,11,24382-3308,276-223-4700,"00376100",234377,www.wcc.vccs.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4100,148405,The Art Institute of Seattle,2323 Elliott Ave,Seattle,WA,42,98121-1622,206-448-0900,"02291300",234492,www.ais.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4101,148414,Northwest Aviation College,506 23rd Street NE,Auburn,WA,42,98002,,,234526,www.afsnac.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4102,148423,Evergreen Beauty and Barber College - Bellevue,14045 NE 20th St,Bellevue,WA,42,98007,425-643-0270,"02105300",234650,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4103,148432,Bellevue Community College,3000 Landerholm Circle SE,Bellevue,WA,42,98007-6484,425-564-1000,"00376900",234669,www.bellevuecollege.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4104,148441,Bellingham Beauty School,4192 Meridian Street,Bellingham,WA,42,98226-5515,360-734-1090,"01309400",234687,Bellinghambeautyschool.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4105,148450,Bellingham Technical College,3028 Lindbergh Ave,Bellingham,WA,42,98225-1599,360-738-0221,"00499900",234696,www.btc.ctc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4106,148469,Big Bend Community College,7662 Chanute Street,Moses Lake,WA,42,98837-3299,509-762-5351,"00377000",234711,www.bigbend.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4107,148478,Everest College - Bremerton,155 Washington Avenue. Suite 200,Bremerton,WA,42,98337,360-473-1120,"02300100",234739,etontech.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4108,148487,Everest College - Renton,981 Powell Avenue. SW. Suite 200,Renton,WA,42,98055,425-255-3281,"02606200",234784,www.cci.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4109,148496,Central Washington University,400 East University Way,Ellensburg,WA,42,98926-7501,509-963-1111,"00377100",234827,www.cwu.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4110,148502,Centralia College,600 W Locust St,Centralia,WA,42,98531-4099,360-736-9391-428,"00377200",234845,www.centralia.ctc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4111,148511,City University of Seattle,11900 NE First Street,Bellevue,WA,42,98005,425-637-1010,"01302200",234915,www.cityu.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4112,148520,Lucas Marc Academy,71 Gage Boulevard,Richland,WA,42,99352,509-547-8871,"03065000",234924,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4113,148539,Clark College,1800 E McLoughlin Blvd,Vancouver,WA,42,98663-3598,360-992-2000,"00377300",234933,www.clark.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4114,148548,Clover Park Technical College,4500 Steilacoom Blvd SW,Lakewood,WA,42,98499-4098,253-589-5678,"00575200",234951,www.cptc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4115,148557,Henry Cogswell College,3002 Colby Avenue,Everett,WA,42,98201,866-411-4221,"02291700",234960,www.henrycogswell.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4116,148566,Columbia Basin College,2600 N 20th Ave,Pasco,WA,42,99301,509-547-0511,"00377400",234979,www.columbiabasin.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4117,148575,Cornish College of the Arts,1000 Lenora Street,Seattle,WA,42,98121,206-323-1400,"01231500",235024,www.cornish.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4118,148584,Divers Institute of Technology,4315 11th Ave NW,Seattle,WA,42,98107-0667,206-783-5542-200,"01148100",235088,www.diversinstitute.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4119,148593,Eastern Washington University,526 5th Street,Cheney,WA,42,99004-2496,509-359-6200,"00377500",235097,www.ewu.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4120,148609,Edmonds Community College,20000 68th Ave W,Lynnwood,WA,42,98037-5912,425-640-1459,"00500100",235103,www.edcc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4121,148618,Everett Community College,2000 Tower Street,Everett,WA,42,98201,425-388-9557,"00377600",235149,www.everettcc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4122,148627,Paroba College of Cosmetology,607 SE Everett Mall. Suite 5,Everett,WA,42,98208,425-353-8193,"02184200",235158,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4123,148636,The Evergreen State College,2700 Evergreen Pkwy NW,Olympia,WA,42,98505,360-867-6000,"00815500",235167,www.evergreen.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4124,148663,Glen Dow Academy of Hair Design and Salons. Inc.,W 309 Riverside Ave,Spokane,WA,42,99201,509-624-3244-10,"00973900",235307,www.glendow.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4125,148672,Gonzaga University,E 502 Boone Ave,Spokane,WA,42,99258-0001,509-328-4220,"00377800",235316,www.gonzaga.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4126,148681,Grays Harbor College,1620 Edward P Smith Dr,Aberdeen,WA,42,98520-7599,360-532-9020,"00377900",235334,www.ghc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4127,148690,Green River Community College,12401 SE 320th St,Auburn,WA,42,98092-3622,253-833-9111-3355,"00378000",235343,www.greenriver.edu/,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4128,148706,Toni & Guy Hairdressing Academy - Seattle,18336 Aurora Avenue North. Suite #103,Shoreline,WA,42,98133,206-782-0220-5,"01249600",235352,greenwoodacademyofhair.net,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4129,148715,Heritage University,3240 Fort Rd,Toppenish,WA,42,98948,509-865-8500-2010,"00377700",235422,www.heritage.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4130,148724,Highline Community College,2400 S 240th St,Des Moines,WA,42,98198-9800,206-878-3710,"00378100",235431,www.highline.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4131,148733,Interface College,178 S. Stevens,Spokane,WA,42,99201,509-467-1727,"02326500",235495,www.Interface-net.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4132,148742,International Air and Hospitality Academy,2901 E Mill Plain Blvd,Vancouver,WA,42,98661,360-695-2500,"02222900",235501,www.airacademy.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4133,148779,Bastyr University,14500 Juanita Drive NE,Kenmore,WA,42,98028,425-823-1300,"02242500",235547,www.bastyr.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4134,148788,Gene Juarez Beauty School. LLC - Seattle,10715 8th Avenue. NE,Seattle,WA,42,98125,206-368-0210,"02203300",235583,www.genejuarezacademy.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4135,148797,Bates Technical College,1101 S Yakima Ave,Tacoma,WA,42,98405,253-680-7000,"00530600",235671,www.bates.ctc.edu/,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4136,148803,Lake Washington Technical College,11605 132nd Ave NE,Kirkland,WA,42,98034-8506,425-739-8100,"00537300",235699,www.lwtc.ctc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4137,148812,Lower Columbia College,1600 Maple,Longview,WA,42,98632-0310,360-442-2000,"00378200",235750,www.lcc.ctc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4138,148821,Trinity Lutheran College,4221 - 228th Ave SE,Issaquah,WA,42,98029-9299,425-392-0400,"02106700",235769,www.tlc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4139,148830,BJ's Beauty and Barber College,5239 S Tacoma Way,Tacoma,WA,42,98409,253-473-4320,"02541900",236018,www.bjsbeautyandbarbercollege.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4140,148849,Northwest Hair Academy,520 128th Street. SW Suite A-8,Everett,WA,42,98204,360-336-6553,"02331400",236027,www.northwesthairacademy.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4141,148858,North Seattle Community College,9600 College Way North,Seattle,WA,42,98103-3599,206-527-3600,"00970400",236072,www.northseattle.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4142,148867,Northwest Baptist Seminary,4301 N Stevens,Tacoma,WA,42,98407-6699,253-759-6104,"01260100",236090,www.nbs.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4143,148876,Northwest School of Wooden Boatbuilding,42 N. Water Street,Port Hadlock,WA,42,98339,,"04155000",458140,www.olympus.net/woodboat,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4144,148885,Northwest University,5520 108th Ave NE,Kirkland,WA,42,98083-0579,425-822-8266,"00378300",236133,www.northwestu.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4145,148894,Olympic College,1600 Chester Avenue,Bremerton,WA,42,98337-1699,360-792-6050,"00378400",236188,www.olympic.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4146,148900,Perry Technical Institute,2011 W Washington Ave.,Yakima,WA,42,98903-1296,509-453-0374-218,"00938700",236212,www.perrytech.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4147,148919,Pacific Lutheran University,1010 122nd St So,Tacoma,WA,42,98447-0003,253-531-6900,"00378500",236230,www.plu.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4148,148928,Peninsula College,1502 E Lauridsen Blvd,Port Angeles,WA,42,98362,360-452-9277,"00378600",236258,www.pc.ctc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4149,148937,Phagans Orchards Beauty School,10411 NE 4th Plain Blvd Ste 109,Vancouver,WA,42,98662-6303,360-254-9517,"02345100",236267,www.phagansnw.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4150,148946,Puget Sound Christian College,2610 Wetmore Ave,Everett,WA,42,98201,425-775-8686,"00499800",236300,www.pscc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4151,148955,University of Puget Sound,1500 N Warner,Tacoma,WA,42,98416,253-879-3100,"00379700",236328,www.ups.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4152,148964,Renton Technical College,3000 NE Fourth Street,Renton,WA,42,98056-4195,425-235-2352,"01043400",236382,www.rtc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4153,148973,Saint Martin's University,5300 Pacific Ave SE,Lacey,WA,42,98503-1297,360-491-4700,"00379400",236452,www.stmartin.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4154,148982,South Seattle Community College,6000 16th Ave SW,Seattle,WA,42,98106-1499,206-764-5300,"00970600",236504,www.southseattle.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4155,148991,Seattle Central Community College,1701 Broadway Avenue,Seattle,WA,42,98122,206-587-3800,"00378700",236513,www.seattlecentral.org,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4156,149019,Seattle Midwifery School,4000 NE 41st St. Building D. Suite 3,Seattle,WA,42,98105,206-322-8834-100,"03361600",236559,www.seattlemidwifery.org,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4157,149028,Seattle Pacific University,3307 3rd Ave W,Seattle,WA,42,98119-1997,206-281-2000,"00378800",236577,www.spu.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4158,149037,Seattle University,900 Broadway,Seattle,WA,42,98122-4340,206-296-6000,"00379000",236595,www.seattleu.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4159,149046,Shoreline Community College,16101 Greenwood Ave N,Shoreline,WA,42,98133-5696,206-546-4101,"00379100",236610,www.shoreline.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4160,149055,Skagit Valley College,2405 E. College Way,Mount Vernon,WA,42,98273,360-416-7600,"00379200",236638,www.skagit.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4161,149064,South Puget Sound Community College,2011 Mottman Rd SW,Olympia,WA,42,98512-6292,360-596-5241,"00537200",236656,www.spscc.ctc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4162,149073,Spokane Community College,1810 North Greene Street,Spokane,WA,42,99217-5399,509-533-7000,"00379300",236692,www.scc.spokane.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4163,149082,Spokane Falls Community College,3410 W Fort Geo Wright Dr,Spokane,WA,42,99224-5288,509-533-3500,"00954400",236708,www.spokanefalls.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4164,149091,Stylemasters College of Hair Design,1224 Commerce,Longview,WA,42,98632-3027,360-636-2720,"02202200",236744,stylemasters.qwestdex.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4165,149107,Tacoma Community College,6501 S 19th Street,Tacoma,WA,42,98466-6100,253-566-5000,"00379600",236753,www.tacomacc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4166,149116,Walla Walla Community College,500 Tausick Way,Walla Walla,WA,42,99362-9267,509-522-2500,"00500600",236887,www.wwcc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4167,149134,Washington State University,French Administration Building,Pullman,WA,42,99164-1009,509-335-3564,"00380000",236939,www.wsu.edu/,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4168,149143,University of Washington-Seattle Campus,P.O. Box 351230,Seattle,WA,42,98195-4550,206-543-2100,"00379800",236948,www.washington.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4169,149152,Wenatchee Valley College,1300 Fifth St,Wenatchee,WA,42,98801-1799,509-682-6800,"00380100",236975,www.wvc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4170,149170,Western Washington University,516 High St,Bellingham,WA,42,98225-9008,360-650-3430,"00380200",237011,www.wwu.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4171,149189,Whatcom Community College,237 W Kellogg Rd,Bellingham,WA,42,98226,360-676-2170,"01036400",237039,www.whatcom.ctc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4172,149198,Whitman College,345 Boyer Ave,Walla Walla,WA,42,99362,509-527-5111,"00380300",237057,www.whitman.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4173,149204,Whitworth College,300 W Hawthorne Rd,Spokane,WA,42,99251,509-777-1000,"00380400",237066,www.whitworth.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4174,149213,Yakima Valley Community College,Sixteenth and Nob Hill Boulevard,Yakima,WA,42,98907-2520,509-574-4600,"00380500",237109,www.yvcc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4175,149222,Alderson - Broaddus College,101 College Hill Drive,Philippi,WV,35,26416,304-457-1700,"00380600",237118,blue.ab.edu/,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4176,149231,Appalachian Beauty School,609A Central Avenue,South Williamson,KY,16,41503,606-237-6650,"02159100",237127,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4177,149240,Appalachian Bible College,161 College Drive,Mt. Hope,WV,35,25880,304-877-6428,"00754400",237136,www.abc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4178,149259,B M Spurr School of Practical Nursing,800 Wheeling Ave,Glen Dale,WV,35,26038,304-843-3255,"01235900",237145,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4179,149268,Mountain State University,609 S Kanawha St,Beckley,WV,35,25801-9003,304-253-7351,"00380700",237154,www.mountainstate.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
4180,149277,Ben Franklin Career Center,500 28th St,Dunbar,WV,35,25064,304-766-0369,"01274300",237172,boe.kana.k12.wv.us/,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
